Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Date du prélèvement;"Résultats ""entérocoques intestinaux""";"Résultats ""Escherichia coli""";Statut du prélèvement
2020;Bretagne;029;FRH0229189M029542;2020-09-08;15;15;
2020;Bretagne;029;FRH0229190M029483;2020-06-02;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229190M029483;2020-06-18;15;15;
2020;Bretagne;029;FRH0229190M029483;2020-06-25;15;15;
2020;Bretagne;029;FRH0229190M029483;2020-06-29;15;15;
2020;Bretagne;029;FRH0229190M029483;2020-07-08;15;15;
2020;Bretagne;029;FRH0229190M029483;2020-07-13;15;15;
2020;Bretagne;029;FRH0229190M029483;2020-07-24;15;15;
2020;Bretagne;029;FRH0229190M029483;2020-07-30;15;15;
2020;Bretagne;029;FRH0229190M029483;2020-08-04;15;15;
2020;Bretagne;029;FRH0229190M029483;2020-08-14;15;15;
2020;Bretagne;029;FRH0229190M029483;2020-08-17;15;15;
2020;Bretagne;029;FRH0229190M029483;2020-08-26;30;15;
2020;Bretagne;029;FRH0229190M029483;2020-08-31;15;15;
2020;Bretagne;029;FRH0229190M029483;2020-09-09;15;15;
2020;Bretagne;029;FRH0229190M029490;2020-06-02;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229190M029490;2020-06-18;15;15;
2020;Bretagne;029;FRH0229190M029490;2020-06-25;46;15;
2020;Bretagne;029;FRH0229190M029490;2020-06-29;15;15;
2020;Bretagne;029;FRH0229190M029490;2020-07-08;15;15;
2020;Bretagne;029;FRH0229190M029490;2020-07-13;15;15;
2020;Bretagne;029;FRH0229190M029490;2020-07-24;15;15;
2020;Bretagne;029;FRH0229190M029490;2020-07-30;15;15;
2020;Bretagne;029;FRH0229190M029490;2020-08-04;15;15;
2020;Bretagne;029;FRH0229190M029490;2020-08-14;15;15;
2020;Bretagne;029;FRH0229190M029490;2020-08-17;15;15;
2020;Bretagne;029;FRH0229190M029490;2020-08-26;109;109;
2020;Bretagne;029;FRH0229190M029490;2020-08-31;15;15;
2020;Bretagne;029;FRH0229190M029490;2020-09-09;15;15;
2020;Bretagne;029;FRH0229192M029172;2020-05-27;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229192M029172;2020-06-15;77;15;
2020;Bretagne;029;FRH0229192M029172;2020-06-23;15;15;
2020;Bretagne;029;FRH0229192M029172;2020-06-29;15;15;
2020;Bretagne;029;FRH0229192M029172;2020-07-07;15;30;
2020;Bretagne;029;FRH0229192M029172;2020-07-16;30;77;
2020;Bretagne;029;FRH0229192M029172;2020-07-22;15;30;
2020;Bretagne;029;FRH0229192M029172;2020-07-30;15;15;
2020;Bretagne;029;FRH0229192M029172;2020-08-05;15;15;
2020;Bretagne;029;FRH0229192M029172;2020-08-12;94;15;
2020;Bretagne;029;FRH0229192M029172;2020-08-20;232;353;
2020;Bretagne;029;FRH0229192M029172;2020-08-27;77;77;
2020;Bretagne;029;FRH0229192M029172;2020-09-01;15;15;
2020;Bretagne;029;FRH0229192M029172;2020-09-07;30;127;
2020;Bretagne;029;FRH0229192M029175;2020-05-27;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229192M029175;2020-06-15;30;15;
2020;Bretagne;029;FRH0229192M029175;2020-06-23;15;15;
2020;Bretagne;029;FRH0229192M029175;2020-06-29;15;15;
2020;Bretagne;029;FRH0229192M029175;2020-07-07;30;15;
2020;Bretagne;029;FRH0229192M029175;2020-07-16;15;15;
2020;Bretagne;029;FRH0229192M029175;2020-07-22;30;144;
2020;Bretagne;029;FRH0229192M029175;2020-07-30;15;15;
2020;Bretagne;029;FRH0229192M029175;2020-08-05;15;46;
2020;Bretagne;029;FRH0229192M029175;2020-08-12;15;15;
2020;Bretagne;029;FRH0229192M029175;2020-08-20;15;94;
2020;Bretagne;029;FRH0229192M029175;2020-08-27;15;15;
2020;Bretagne;029;FRH0229192M029175;2020-09-01;77;94;
2020;Bretagne;029;FRH0229192M029175;2020-09-07;15;15;
2020;Bretagne;029;FRH0229195M029278;2020-05-28;15;30;prélèvement de pré-saison
2020;Bretagne;029;FRH0229195M029278;2020-06-16;94;15;
2020;Bretagne;029;FRH0229195M029278;2020-06-26;15;30;
2020;Bretagne;029;FRH0229195M029278;2020-07-09;45;15;
2020;Bretagne;029;FRH0229195M029278;2020-07-24;15;15;
2020;Bretagne;029;FRH0229195M029278;2020-08-07;15;15;
2020;Bretagne;029;FRH0229195M029278;2020-08-11;15;77;
2020;Bretagne;029;FRH0229195M029278;2020-08-27;15;15;
2020;Bretagne;029;FRH0229195M029282;2020-05-28;15;46;prélèvement de pré-saison
2020;Bretagne;029;FRH0229195M029282;2020-06-16;15;15;
2020;Bretagne;029;FRH0229195M029282;2020-06-26;15;15;
2020;Bretagne;029;FRH0229195M029282;2020-07-09;15;15;
2020;Bretagne;029;FRH0229195M029282;2020-07-24;15;15;
2020;Bretagne;029;FRH0229195M029282;2020-08-07;15;61;
2020;Bretagne;029;FRH0229195M029282;2020-08-11;30;126;
2020;Bretagne;029;FRH0229195M029282;2020-08-27;15;15;
2020;Bretagne;029;FRH0229195M029285;2020-05-28;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229195M029285;2020-06-16;15;15;
2020;Bretagne;029;FRH0229195M029285;2020-06-24;15;15;
2020;Bretagne;029;FRH0229195M029285;2020-06-29;15;15;
2020;Bretagne;029;FRH0229195M029285;2020-07-09;15;15;
2020;Bretagne;029;FRH0229195M029285;2020-07-17;15;15;
2020;Bretagne;029;FRH0229195M029285;2020-07-24;15;15;
2020;Bretagne;029;FRH0229195M029285;2020-07-29;15;15;
2020;Bretagne;029;FRH0229195M029285;2020-08-07;15;15;
2020;Bretagne;029;FRH0229195M029285;2020-08-11;15;15;
2020;Bretagne;029;FRH0229195M029285;2020-08-19;77;77;
2020;Bretagne;029;FRH0229195M029285;2020-08-27;15;15;
2020;Bretagne;029;FRH0229195M029285;2020-09-03;15;30;
2020;Bretagne;029;FRH0229195M029285;2020-09-09;15;15;
2020;Bretagne;029;FRH0229195M029287;2020-05-28;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229195M029287;2020-06-16;15;15;
2020;Bretagne;029;FRH0229195M029287;2020-06-26;15;15;
2020;Bretagne;029;FRH0229195M029287;2020-07-09;15;15;
2020;Bretagne;029;FRH0229195M029287;2020-07-24;15;15;
2020;Bretagne;029;FRH0229195M029287;2020-08-07;15;15;
2020;Bretagne;029;FRH0229195M029287;2020-08-11;15;30;
2020;Bretagne;029;FRH0229195M029287;2020-08-27;15;15;
2020;Bretagne;029;FRH0229195M029300;2020-05-28;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229195M029300;2020-06-17;15;15;
2020;Bretagne;029;FRH0229195M029300;2020-06-26;15;15;
2020;Bretagne;029;FRH0229195M029300;2020-07-09;15;15;
2020;Bretagne;029;FRH0229195M029300;2020-07-24;15;15;
2020;Bretagne;029;FRH0229195M029300;2020-08-07;15;15;
2020;Bretagne;029;FRH0229195M029300;2020-08-11;110;94;
2020;Bretagne;029;FRH0229195M029300;2020-08-27;61;110;
2020;Bretagne;029;FRH0229195M029301;2020-05-28;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229195M029301;2020-06-17;15;15;
2020;Bretagne;029;FRH0229195M029301;2020-06-26;15;15;
2020;Bretagne;029;FRH0229195M029301;2020-07-09;15;15;
2020;Bretagne;029;FRH0229195M029301;2020-07-24;15;15;
2020;Bretagne;029;FRH0229195M029301;2020-08-07;15;15;
2020;Bretagne;029;FRH0229195M029301;2020-08-11;15;15;
2020;Bretagne;029;FRH0229195M029301;2020-08-27;15;15;
2020;Bretagne;029;FRH0229195M029303;2020-05-28;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229195M029303;2020-06-17;15;15;
2020;Bretagne;029;FRH0229195M029303;2020-06-26;15;15;
2020;Bretagne;029;FRH0229195M029303;2020-07-09;15;15;
2020;Bretagne;029;FRH0229195M029303;2020-07-24;764;465;prélèvement réalisé pendant une pollution à court terme
2020;Bretagne;029;FRH0229195M029303;2020-07-27;30;15;prélèvement de recontrôle de fin de pollution à court terme
2020;Bretagne;029;FRH0229195M029303;2020-08-07;15;15;
2020;Bretagne;029;FRH0229195M029303;2020-08-11;15;15;
2020;Bretagne;029;FRH0229195M029303;2020-08-27;15;15;
2020;Bretagne;029;FRH0229195M029309;2020-05-28;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229195M029309;2020-06-17;15;15;
2020;Bretagne;029;FRH0229195M029309;2020-06-29;15;253;
2020;Bretagne;029;FRH0229195M029309;2020-07-17;15;15;
2020;Bretagne;029;FRH0229195M029309;2020-07-29;15;15;
2020;Bretagne;029;FRH0229195M029309;2020-08-11;15;15;
2020;Bretagne;029;FRH0229195M029309;2020-08-27;15;15;
2020;Bretagne;029;FRH0229195M029309;2020-09-09;15;15;
2020;Bretagne;029;FRH0229197M029735;2020-05-27;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229197M029735;2020-06-16;15;15;
2020;Bretagne;029;FRH0229197M029735;2020-07-01;15;15;
2020;Bretagne;029;FRH0229197M029735;2020-07-09;15;15;
2020;Bretagne;029;FRH0229197M029735;2020-07-23;15;15;
2020;Bretagne;029;FRH0229197M029735;2020-07-27;15;15;
2020;Bretagne;029;FRH0229197M029735;2020-08-11;15;15;
2020;Bretagne;029;FRH0229197M029735;2020-08-27;15;15;
2020;Bretagne;029;FRH0229197M029737;2020-05-27;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229197M029737;2020-06-16;15;15;
2020;Bretagne;029;FRH0229197M029737;2020-07-01;15;61;
2020;Bretagne;029;FRH0229197M029737;2020-07-09;15;15;
2020;Bretagne;029;FRH0229197M029737;2020-07-23;15;77;
2020;Bretagne;029;FRH0229197M029737;2020-07-27;15;15;
2020;Bretagne;029;FRH0229197M029737;2020-08-11;15;15;
2020;Bretagne;029;FRH0229197M029737;2020-08-27;15;15;
2020;Bretagne;029;FRH0229197M029739;2020-05-27;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229197M029739;2020-06-16;15;46;
2020;Bretagne;029;FRH0229197M029739;2020-07-01;15;15;
2020;Bretagne;029;FRH0229197M029739;2020-07-09;15;15;
2020;Bretagne;029;FRH0229197M029739;2020-07-17;15;15;
2020;Bretagne;029;FRH0229197M029739;2020-07-23;15;15;
2020;Bretagne;029;FRH0229197M029739;2020-07-27;15;46;
2020;Bretagne;029;FRH0229197M029739;2020-08-05;144;77;
2020;Bretagne;029;FRH0229197M029739;2020-08-11;15;15;
2020;Bretagne;029;FRH0229197M029739;2020-08-21;110;109;
2020;Bretagne;029;FRH0229197M029739;2020-08-27;15;46;
2020;Bretagne;029;FRH0229197M029739;2020-08-31;46;110;
2020;Bretagne;029;FRH0229197M029739;2020-09-10;15;15;
2020;Bretagne;029;FRH0229197M029739;2020-09-15;15;15;
2020;Bretagne;029;FRH0229197M029741;2020-05-27;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229197M029741;2020-06-16;15;15;
2020;Bretagne;029;FRH0229197M029741;2020-07-01;15;15;
2020;Bretagne;029;FRH0229197M029741;2020-07-09;15;15;
2020;Bretagne;029;FRH0229197M029741;2020-07-17;15;15;
2020;Bretagne;029;FRH0229197M029741;2020-07-27;15;15;
2020;Bretagne;029;FRH0229197M029741;2020-08-11;15;15;
2020;Bretagne;029;FRH0229197M029741;2020-08-27;15;15;
2020;Bretagne;029;FRH0229197M029743;2020-05-27;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229197M029743;2020-06-16;94;144;
2020;Bretagne;029;FRH0229197M029743;2020-07-01;15;30;
2020;Bretagne;029;FRH0229197M029743;2020-07-09;15;15;
2020;Bretagne;029;FRH0229197M029743;2020-07-17;15;15;
2020;Bretagne;029;FRH0229197M029743;2020-07-27;15;15;
2020;Bretagne;029;FRH0229197M029743;2020-08-11;15;15;
2020;Bretagne;029;FRH0229197M029743;2020-08-27;15;15;
2020;Bretagne;029;FRH0229201M029457;2020-06-03;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229201M029457;2020-06-25;15;77;
2020;Bretagne;029;FRH0229201M029457;2020-06-29;15;127;
2020;Bretagne;029;FRH0229201M029457;2020-07-07;15;15;
2020;Bretagne;029;FRH0229201M029457;2020-07-16;15;94;
2020;Bretagne;029;FRH0229201M029457;2020-07-22;15;15;
2020;Bretagne;029;FRH0229201M029457;2020-07-30;15;15;
2020;Bretagne;029;FRH0229201M029457;2020-08-05;46;529;
2020;Bretagne;029;FRH0229201M029457;2020-08-11;126;127;
2020;Bretagne;029;FRH0229201M029457;2020-08-18;110;177;
2020;Bretagne;029;FRH0229201M029457;2020-08-26;77;15;
2020;Bretagne;029;FRH0229201M029457;2020-08-31;94;309;
2020;Bretagne;029;FRH0229201M029457;2020-09-09;30;272;
2020;Bretagne;029;FRH0229201M029457;2020-09-14;30;109;
2020;Bretagne;029;FRH0229201M029460;2020-06-03;15;30;prélèvement de pré-saison
2020;Bretagne;029;FRH0229201M029460;2020-06-25;15;30;
2020;Bretagne;029;FRH0229201M029460;2020-06-29;46;77;
2020;Bretagne;029;FRH0229201M029460;2020-07-07;161;77;
2020;Bretagne;029;FRH0229201M029460;2020-07-16;46;353;
2020;Bretagne;029;FRH0229201M029460;2020-07-22;15;15;
2020;Bretagne;029;FRH0229201M029460;2020-07-30;15;15;
2020;Bretagne;029;FRH0229201M029460;2020-08-05;15;94;
2020;Bretagne;029;FRH0229201M029460;2020-08-11;46;412;
2020;Bretagne;029;FRH0229201M029460;2020-08-18;330;720;
2020;Bretagne;029;FRH0229201M029460;2020-08-26;46;371;
2020;Bretagne;029;FRH0229201M029460;2020-08-31;15;15;
2020;Bretagne;029;FRH0229201M029460;2020-09-09;46;156;
2020;Bretagne;029;FRH0229201M029460;2020-09-14;697;1494;prélèvement réalisé pendant une pollution à court terme
2020;Bretagne;029;FRH0229201M029460;2020-09-16;30;46;prélèvement de recontrôle de fin de pollution à court terme
2020;Bretagne;029;FRH0229206M029208;2020-05-29;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229206M029208;2020-06-16;15;15;
2020;Bretagne;029;FRH0229206M029208;2020-06-25;15;15;
2020;Bretagne;029;FRH0229206M029208;2020-06-29;30;15;
2020;Bretagne;029;FRH0229206M029208;2020-07-10;15;268;
2020;Bretagne;029;FRH0229206M029208;2020-07-17;15;30;
2020;Bretagne;029;FRH0229206M029208;2020-07-23;15;30;
2020;Bretagne;029;FRH0229206M029208;2020-07-29;15;15;
2020;Bretagne;029;FRH0229206M029208;2020-08-04;15;15;
2020;Bretagne;029;FRH0229206M029208;2020-08-12;15;15;
2020;Bretagne;029;FRH0229206M029208;2020-08-21;654;230;
2020;Bretagne;029;FRH0229206M029208;2020-08-26;292;93;
2020;Bretagne;029;FRH0229206M029208;2020-09-04;94;15;
2020;Bretagne;029;FRH0229206M029208;2020-09-07;15;30;
2020;Bretagne;029;FRH0229210D029031;2020-05-26;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229210D029031;2020-06-16;197;109;
2020;Bretagne;029;FRH0229210D029031;2020-06-24;15;15;
2020;Bretagne;029;FRH0229210D029031;2020-06-30;15;15;
2020;Bretagne;029;FRH0229210D029031;2020-07-07;61;127;
2020;Bretagne;029;FRH0229210D029031;2020-07-13;30;15;
2020;Bretagne;029;FRH0229210D029031;2020-07-20;94;126;
2020;Bretagne;029;FRH0229210D029031;2020-07-28;61;30;
2020;Bretagne;029;FRH0229210D029031;2020-08-03;46;15;
2020;Bretagne;029;FRH0229210D029031;2020-08-11;110;215;
2020;Bretagne;029;FRH0229210D029031;2020-08-17;800;690;
2020;Bretagne;029;FRH0229210D029031;2020-08-24;45;15;
2020;Bretagne;029;FRH0229210D029031;2020-09-01;94;144;
2020;Bretagne;029;FRH0229210D029031;2020-09-07;61;212;
2020;Bretagne;029;FRH0229212M029502;2020-05-26;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229212M029502;2020-06-18;94;15;
2020;Bretagne;029;FRH0229212M029502;2020-07-01;15;15;
2020;Bretagne;029;FRH0229212M029502;2020-07-15;15;15;
2020;Bretagne;029;FRH0229212M029502;2020-07-27;15;15;
2020;Bretagne;029;FRH0229212M029502;2020-08-10;15;15;
2020;Bretagne;029;FRH0229212M029502;2020-08-25;30;15;
2020;Bretagne;029;FRH0229212M029502;2020-09-08;15;45;
2020;Bretagne;029;FRH0229212M029513;2020-05-26;15;45;prélèvement de pré-saison
2020;Bretagne;029;FRH0229212M029513;2020-06-18;215;46;
2020;Bretagne;029;FRH0229212M029513;2020-07-01;15;15;
2020;Bretagne;029;FRH0229212M029513;2020-07-15;15;15;
2020;Bretagne;029;FRH0229212M029513;2020-07-27;15;15;
2020;Bretagne;029;FRH0229212M029513;2020-08-10;15;15;
2020;Bretagne;029;FRH0229212M029513;2020-08-25;30;15;
2020;Bretagne;029;FRH0229212M029513;2020-09-08;15;15;
2020;Bretagne;029;FRH0229214M029754;2020-06-02;15;30;prélèvement de pré-saison
2020;Bretagne;029;FRH0229214M029754;2020-06-26;15;15;
2020;Bretagne;029;FRH0229214M029754;2020-07-06;15;15;
2020;Bretagne;029;FRH0229214M029754;2020-07-21;15;15;
2020;Bretagne;029;FRH0229214M029754;2020-08-03;15;15;
2020;Bretagne;029;FRH0229214M029754;2020-08-27;15;15;
2020;Bretagne;029;FRH0229214M029754;2020-08-31;15;15;
2020;Bretagne;029;FRH0229215M029746;2020-05-27;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229215M029746;2020-06-16;46;15;
2020;Bretagne;029;FRH0229215M029746;2020-07-01;15;15;
2020;Bretagne;029;FRH0229215M029746;2020-07-17;15;15;
2020;Bretagne;029;FRH0229215M029746;2020-07-27;15;15;
2020;Bretagne;029;FRH0229215M029746;2020-08-11;15;15;
2020;Bretagne;029;FRH0229215M029746;2020-08-27;15;705;
2020;Bretagne;029;FRH0229215M029746;2020-09-10;15;15;
2020;Bretagne;029;FRH0229215M029748;2020-05-27;15;30;prélèvement de pré-saison
2020;Bretagne;029;FRH0229215M029748;2020-06-16;15;15;
2020;Bretagne;029;FRH0229215M029748;2020-07-01;15;143;
2020;Bretagne;029;FRH0229215M029748;2020-07-17;15;15;
2020;Bretagne;029;FRH0229215M029748;2020-07-27;15;15;
2020;Bretagne;029;FRH0229215M029748;2020-08-11;15;15;
2020;Bretagne;029;FRH0229215M029748;2020-08-27;15;46;
2020;Bretagne;029;FRH0229215M029748;2020-09-10;15;15;
2020;Bretagne;029;FRH0229221M029402;2020-05-27;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229221M029402;2020-06-17;15;15;
2020;Bretagne;029;FRH0229221M029402;2020-06-25;15;15;
2020;Bretagne;029;FRH0229221M029402;2020-07-08;15;15;
2020;Bretagne;029;FRH0229221M029402;2020-07-23;15;15;
2020;Bretagne;029;FRH0229221M029402;2020-08-03;15;15;
2020;Bretagne;029;FRH0229221M029402;2020-08-17;46;15;
2020;Bretagne;029;FRH0229221M029402;2020-09-10;15;15;
2020;Bretagne;029;FRH0229221M029408;2020-05-27;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229221M029408;2020-06-17;30;15;
2020;Bretagne;029;FRH0229221M029408;2020-06-25;15;15;
2020;Bretagne;029;FRH0229221M029408;2020-07-08;15;15;
2020;Bretagne;029;FRH0229221M029408;2020-07-23;15;15;
2020;Bretagne;029;FRH0229221M029408;2020-08-03;15;15;
2020;Bretagne;029;FRH0229221M029408;2020-08-17;15;15;
2020;Bretagne;029;FRH0229221M029408;2020-09-10;15;15;
2020;Bretagne;029;FRH0229221M029411;2020-05-27;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229221M029411;2020-06-17;176;46;
2020;Bretagne;029;FRH0229221M029411;2020-06-25;15;15;
2020;Bretagne;029;FRH0229221M029411;2020-07-02;15;45;
2020;Bretagne;029;FRH0229221M029411;2020-07-08;15;77;
2020;Bretagne;029;FRH0229221M029411;2020-07-16;110;353;
2020;Bretagne;029;FRH0229221M029411;2020-07-21;332;46;
2020;Bretagne;029;FRH0229221M029411;2020-07-27;61;126;
2020;Bretagne;029;FRH0229221M029411;2020-08-11;15;15;
2020;Bretagne;029;FRH0229221M029411;2020-08-19;969;705;
2020;Bretagne;029;FRH0229221M029411;2020-08-25;142;125;
2020;Bretagne;029;FRH0229221M029411;2020-09-01;15;15;
2020;Bretagne;029;FRH0229221M029411;2020-09-10;15;15;
2020;Bretagne;029;FRH0229221M029411;2020-09-14;15;15;
2020;Bretagne;029;FRH0229221M029416;2020-06-15;0;0;prélèvement manquant
2020;Bretagne;029;FRH0229221M029417;2020-05-27;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229221M029417;2020-06-17;15;144;
2020;Bretagne;029;FRH0229221M029417;2020-06-25;15;46;
2020;Bretagne;029;FRH0229221M029417;2020-07-02;213;94;
2020;Bretagne;029;FRH0229221M029417;2020-07-08;15;77;
2020;Bretagne;029;FRH0229221M029417;2020-07-16;15;15;
2020;Bretagne;029;FRH0229221M029417;2020-07-21;15;127;
2020;Bretagne;029;FRH0229221M029417;2020-07-27;61;77;
2020;Bretagne;029;FRH0229221M029417;2020-08-11;15;15;
2020;Bretagne;029;FRH0229221M029417;2020-08-19;828;1440;
2020;Bretagne;029;FRH0229221M029417;2020-08-25;15;15;
2020;Bretagne;029;FRH0229221M029417;2020-09-01;15;77;
2020;Bretagne;029;FRH0229221M029417;2020-09-10;15;15;
2020;Bretagne;029;FRH0229221M029417;2020-09-14;292;230;
2020;Bretagne;029;FRH0229221M029420;2020-05-27;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229221M029420;2020-06-17;77;15;
2020;Bretagne;029;FRH0229221M029420;2020-06-25;30;15;
2020;Bretagne;029;FRH0229221M029420;2020-07-02;15;15;
2020;Bretagne;029;FRH0229221M029420;2020-07-08;15;15;
2020;Bretagne;029;FRH0229221M029420;2020-07-16;15;15;
2020;Bretagne;029;FRH0229221M029420;2020-07-21;30;30;
2020;Bretagne;029;FRH0229221M029420;2020-07-27;15;15;
2020;Bretagne;029;FRH0229221M029420;2020-08-11;15;15;
2020;Bretagne;029;FRH0229221M029420;2020-08-19;249;299;
2020;Bretagne;029;FRH0229221M029420;2020-08-25;15;15;
2020;Bretagne;029;FRH0229221M029420;2020-09-01;15;15;
2020;Bretagne;029;FRH0229221M029420;2020-09-10;15;15;
2020;Bretagne;029;FRH0229221M029420;2020-09-14;30;30;
2020;Bretagne;029;FRH0229225M029751;2020-06-02;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229225M029751;2020-06-26;15;15;
2020;Bretagne;029;FRH0229225M029751;2020-07-01;15;15;
2020;Bretagne;029;FRH0229225M029751;2020-07-06;15;15;
2020;Bretagne;029;FRH0229225M029751;2020-07-17;15;15;
2020;Bretagne;029;FRH0229225M029751;2020-07-21;15;15;
2020;Bretagne;029;FRH0229225M029751;2020-07-27;15;15;
2020;Bretagne;029;FRH0229225M029751;2020-08-03;46;15;
2020;Bretagne;029;FRH0229225M029751;2020-08-11;15;15;
2020;Bretagne;029;FRH0229225M029751;2020-08-19;46;161;
2020;Bretagne;029;FRH0229225M029751;2020-08-27;15;15;
2020;Bretagne;029;FRH0229225M029751;2020-08-31;15;15;
2020;Bretagne;029;FRH0229225M029751;2020-09-10;15;15;
2020;Bretagne;029;FRH0229225M029751;2020-09-15;15;15;
2020;Bretagne;029;FRH0229235M029519;2020-05-26;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229235M029519;2020-06-18;46;197;
2020;Bretagne;029;FRH0229235M029519;2020-06-24;30;15;
2020;Bretagne;029;FRH0229235M029519;2020-07-01;15;30;
2020;Bretagne;029;FRH0229235M029519;2020-07-09;215;93;
2020;Bretagne;029;FRH0229235M029519;2020-07-15;15;15;
2020;Bretagne;029;FRH0229235M029519;2020-07-27;127;177;
2020;Bretagne;029;FRH0229235M029519;2020-08-06;61;110;
2020;Bretagne;029;FRH0229235M029519;2020-08-10;15;46;
2020;Bretagne;029;FRH0229235M029519;2020-08-20;197;554;
2020;Bretagne;029;FRH0229235M029519;2020-08-25;234;375;
2020;Bretagne;029;FRH0229235M029519;2020-09-02;30;15;
2020;Bretagne;029;FRH0229235M029519;2020-09-08;15;30;
2020;Bretagne;029;FRH0229235M029519;2020-09-15;15;15;
2020;Bretagne;029;FRH0229235M029521;2020-05-26;15;15;prélèvement de pré-saison
2020;Bretagne;029;FRH0229235M029521;2020-06-18;46;144;
2020;Bretagne;029;FRH0229235M029521;2020-06-24;15;15;
2020;Bretagne;029;FRH0229235M029521;2020-07-01;61;368;
2020;Bretagne;029;FRH0229235M029521;2020-07-09;15;30;
