Saison balnéaire;Région;Département;Origine eau;Code unique d'identification du site de baignade;Classement;Statut relatif à la mise en œuvre du contrôle sanitaire;Statut relatif au calendrier d'échantillonnage;Contrainte géographique;Lien vers le document de synthèse du profil de baignade
2022;Provence-Alpes-Côte d'Azur;6;Eau de mer;FRL0306088M006405;Bon;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001189&codeDept=006
2022;Provence-Alpes-Côte d'Azur;6;Eau de mer;FRL0306088M006410;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001190&codeDept=006
2022;Provence-Alpes-Côte d'Azur;6;Eau de mer;FRL0306088M006415;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001191&codeDept=006
2022;Provence-Alpes-Côte d'Azur;6;Eau de mer;FRL0306088M006420;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001192&codeDept=006
2022;Provence-Alpes-Côte d'Azur;6;Eau de mer;FRL0306088M006425;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001193&codeDept=006
2022;Provence-Alpes-Côte d'Azur;6;Eau de mer;FRL0306088M006430;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001194&codeDept=006
2022;Provence-Alpes-Côte d'Azur;6;Eau de mer;FRL0306088M006435;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001195&codeDept=006
2022;Provence-Alpes-Côte d'Azur;6;Eau de mer;FRL0306088M006440;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001196&codeDept=006
2022;Provence-Alpes-Côte d'Azur;6;Eau de mer;FRL0306088M006445;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001197&codeDept=006
2022;Provence-Alpes-Côte d'Azur;6;Eau de mer;FRL0306088M006450;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001198&codeDept=006
2022;Provence-Alpes-Côte d'Azur;6;Eau de mer;FRL0306088M006455;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001199&codeDept=006
2022;Provence-Alpes-Côte d'Azur;6;Eau de mer;FRL0306088M006460;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001200&codeDept=006
2022;Provence-Alpes-Côte d'Azur;6;Eau de mer;FRL0306088M006465;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001201&codeDept=006
2022;Provence-Alpes-Côte d'Azur;6;Eau de mer;FRL0306088M006470;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001202&codeDept=006
2022;Provence-Alpes-Côte d'Azur;6;Eau de mer;FRL0306088M006475;Excellent;Site contrôlé sur toute la période d'évaluation;Mis en oeuvre;Non;http://baignades.sante.gouv.fr/baignades/profil.do?idSite=001203&codeDept=006
