Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code;Nom du site de baignade;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89)
2020;Pays de la Loire;85;FRG0585083M085100;;LA BOSSE;01/01/1991;eau côtière;-2.2842;46.98141
2020;Pays de la Loire;85;FRG0585083M085105;;LA CABANE;01/01/1991;eau côtière;-2.27898;46.9762
2020;Pays de la Loire;85;FRG0585106M085110;;LA CANTINE (Le Fier);01/01/1991;eau côtière;-2.24503;46.96327
2020;Pays de la Loire;85;FRG0585106M085115;;LA COURT;01/01/1991;eau côtière;-2.22517;46.96486
2020;Pays de la Loire;85;FRG0585113M085005;;LES BOSSILLES;01/01/1991;eau côtière;-2.35409;46.72801
2020;Pays de la Loire;85;FRG0585113M085025;;LES SABIAS;01/01/1991;eau côtière;-2.37577;46.7016
2020;Pays de la Loire;85;FRG0585113M085030;;LES VIEILLES;01/01/1991;eau côtière;-2.31403;46.6954
2020;Pays de la Loire;85;FRG0585113M085035;;LE MARAIS SALE;01/01/1991;eau côtière;-2.31078;46.7122
2020;Pays de la Loire;85;FRG0585113M085040;;LES SAPINS;01/01/1991;eau côtière;-2.31735;46.71849
2020;Pays de la Loire;85;FRG0585113M085045;;KER CHALON DROITE;01/01/1991;eau côtière;-2.33112;46.71992
2020;Pays de la Loire;85;FRG0585113M085050;;KER CHALON GAUCHE;01/01/1991;eau côtière;-2.33899;46.72006
2020;Pays de la Loire;85;FRG0585113M085051;;LA POINTE DE GILBERGE;15/06/2013;eau côtière;-2.32327;46.7202
2020;Pays de la Loire;85;FRG0585114M085330;;LA MINE;01/01/1991;eau côtière;-1.62931;46.41732
2020;Pays de la Loire;85;FRG0585114M085335;;LE PE DU CANON;01/01/1991;eau côtière;-1.58652;46.40743
2020;Pays de la Loire;85;FRG0585114M085340;;BOISVINET;01/01/1991;eau côtière;-1.57282;46.407
2020;Pays de la Loire;85;FRG0585127M085350;;LE ROCHER;01/01/1991;eau côtière;-1.5074;46.39937
2020;Pays de la Loire;85;FRG0585127M085355;;LES CONCHES;01/01/1991;eau côtière;-1.49536;46.38892
2020;Pays de la Loire;85;FRG0585144D085801;;LA TRICHERIE;01/01/1991;lac;-1.1171;46.85247
2020;Pays de la Loire;85;FRG0585163M085057;;FORT LARRON;01/01/1993;eau côtière;-2.21865;46.99018
2020;Pays de la Loire;85;FRG0585163M085065;;LES SABLEAUX;01/01/1991;eau côtière;-2.22009;47.00378
2020;Pays de la Loire;85;FRG0585163M085070;;LES DAMES;01/01/1991;eau côtière;-2.21898;47.01
2020;Pays de la Loire;85;FRG0585163M085075;;LA CLERE;01/01/1991;eau côtière;-2.23669;47.01784
2020;Pays de la Loire;85;FRG0585163M085080;;LE GRAND VIEIL;01/01/1991;eau côtière;-2.24774;47.02206
2020;Pays de la Loire;85;FRG0585163M085085;;LA LINIERE;01/01/1991;eau côtière;-2.28881;47.0255
2020;Pays de la Loire;85;FRG0585163M085095;;LUZERONDE;01/01/1991;eau côtière;-2.29303;47.01168
2020;Pays de la Loire;85;FRG0585164M085134;;LA BRAIE;01/01/1998;eau côtière;-2.14725;46.8413
2020;Pays de la Loire;85;FRG0585164M085135;;LA GRANDE PLAGE;01/01/1991;eau côtière;-2.14551;46.82918
2020;Pays de la Loire;85;FRG0585182D085802;;L'ESPERANCE;01/01/1991;lac;-0.85331;46.781
2020;Pays de la Loire;85;FRG0585194M085260;;LES GRANGES;01/01/1991;eau côtière;-1.84739;46.58245
2020;Pays de la Loire;85;FRG0585194M085265;;SAUVETERRE;01/01/1991;eau côtière;-1.83419;46.55276
2020;Pays de la Loire;85;FRG0585194M085270;;LA PARACOU;01/01/1991;eau côtière;-1.81667;46.50265
2020;Pays de la Loire;85;FRG0585194M085275;;PLAN D'EAU DOMBRET;01/07/2010;eau côtière;-1.80188;46.48892
2020;Pays de la Loire;85;FRG0585194M085285;;GRANDE PLAGE PALAIS DE JUSTICE;01/01/1991;eau côtière;-1.78846;46.49373
2020;Pays de la Loire;85;FRG0585194M085290;;GRANDE PLAGE HORLOGE;01/01/1991;eau côtière;-1.78283;46.4939
2020;Pays de la Loire;85;FRG0585194M085300;;LE TANCHET;01/01/1991;eau côtière;-1.76193;46.48051
2020;Pays de la Loire;85;FRG0585222M085200;;BOISVINET;01/01/1991;eau côtière;-1.95431;46.69434
2020;Pays de la Loire;85;FRG0585222M085205;;GRANDE PLAGE ROCHEBONNE;01/01/1991;eau côtière;-1.95127;46.69212
2020;Pays de la Loire;85;FRG0585222M085210;;GRANDE PLAGE MARINES;01/01/1991;eau côtière;-1.93918;46.68825
2020;Pays de la Loire;85;FRG0585222M085212;;GRANDE PLAGE Paterne;01/01/1998;eau côtière;-1.93497;46.68453
2020;Pays de la Loire;85;FRG0585226M085147;;LES DEMOISELLES 1;15/05/2010;eau côtière;-2.05671;46.77222
2020;Pays de la Loire;85;FRG0585226M085150;;LES DEMOISELLES 2;01/01/1991;eau côtière;-2.05344;46.76969
2020;Pays de la Loire;85;FRG0585226M085155;;LES 60 BORNES;01/01/1993;eau côtière;-2.04784;46.76541
2020;Pays de la Loire;85;FRG0585226M085156;;LES SALINS;15/05/2010;eau côtière;-2.03962;46.76042
2020;Pays de la Loire;85;FRG0585226M085158;;LES BECS;15/05/2010;eau côtière;-2.03323;46.75599
2020;Pays de la Loire;85;FRG0585226M085160;;LES MOUETTES;01/01/1991;eau côtière;-2.02155;46.74839
2020;Pays de la Loire;85;FRG0585226M085163;;LA PEGE;15/05/2010;eau côtière;-2.00832;46.73939
2020;Pays de la Loire;85;FRG0585226M085165;;LA PAREE PRENEAU;01/01/1991;eau côtière;-1.99303;46.72785
2020;Pays de la Loire;85;FRG0585226M085170;;RIEZ;15/05/2010;eau côtière;-1.98249;46.71971
2020;Pays de la Loire;85;FRG0585226M085175;;SION;01/01/1991;eau côtière;-1.97971;46.71484
2020;Pays de la Loire;85;FRG0585226M085180;;LES CINQ PINEAUX;01/01/1991;eau côtière;-1.97988;46.70702
2020;Pays de la Loire;85;FRG0585226M085185;;LES BUSSOLERIES;01/01/1991;eau côtière;-1.97381;46.69884
2020;Pays de la Loire;85;FRG0585234M085140;;LA PAREE DU JONC;01/01/1998;eau côtière;-2.11515;46.80245
2020;Pays de la Loire;85;FRG0585234M085142;;LE GOLF;01/01/1993;eau côtière;-2.09157;46.79067
2020;Pays de la Loire;85;FRG0585234M085145;;LA GRANDE PLAGE;01/01/1991;eau côtière;-2.07066;46.77985
2020;Pays de la Loire;85;FRG0585278M085343;;LA PLAGE CLEMENCEAU;01/01/1994;eau côtière;-1.54597;46.40477
2020;Pays de la Loire;85;FRG0585278M085345;;LE GOULET;01/01/1991;eau côtière;-1.54359;46.40801
2020;Pays de la Loire;85;FRG0585288M085320;;LE VEILLON;01/01/1991;eau côtière;-1.65962;46.43364
2020;Pays de la Loire;85;FRG0585294M085360;;LA TERRIERE;01/01/1991;eau côtière;-1.47541;46.35551
2020;Pays de la Loire;85;FRG0585294M085362;;LE PHARE;01/01/1998;eau côtière;-1.45913;46.34121
2020;Pays de la Loire;85;FRG0585294M085363;;LES GENERELLES;01/01/1998;eau côtière;-1.44407;46.34014
2020;Pays de la Loire;85;FRG0585294M085364;;CORPS DE GARDE;15/05/2010;eau côtière;-1.47221;46.34477
2020;Pays de la Loire;85;FRG0585294M085365;;LA GRANDE PLAGE;01/01/1991;eau côtière;-1.43454;46.34171
2020;Pays de la Loire;85;FRG0585294M085370;;LA GRIERE;01/01/1991;eau côtière;-1.41301;46.34486
2020;Pays de la Loire;85;FRG0585294M085375;;SAINTE-ANNE;01/01/1991;eau côtière;-1.39373;46.34007
2020;Pays de la Loire;85;FRG0585294M085377;;LA PORTE DES ILES;15/05/2010;eau côtière;-1.38398;46.34071
2020;Pays de la Loire;85;FRG0585306D085610;;LE LAC D'ALBERT;01/01/1991;lac;-0.70845;46.47634
2020;Pays de la Loire;85;FRG0585307M085390;;LA GRAND PLAGE;01/01/1992;eau côtière;-1.33261;46.33036
2020;Pays de la Loire;85;FRG0585307M085394;;LA BARRIQUE;01/01/1996;eau côtière;-1.32052;46.31756
2020;Provence-Alpes-Côte d'Azur;4;FRL0104033D004380;;PLAGE MUNICIPALE;01/01/1991;lac;6.36404;44.45815
2020;Provence-Alpes-Côte d'Azur;4;FRL0104039D004100;;PLAGE DU CHEIRON;01/01/1991;lac;6.51994;43.87508
2020;Provence-Alpes-Côte d'Azur;4;FRL0104076D004031;;CAMPING DU BREC;01/01/2001;rivière;6.79833;43.96145
2020;Provence-Alpes-Côte d'Azur;4;FRL0104081D004320;;BOUT DU CHEMIN DES TUILIERES;01/01/1991;lac;5.96574;43.72888
2020;Provence-Alpes-Côte d'Azur;4;FRL0104081D004330;;PREMIERE ANSE APRES BASE NAUTIQUE;01/01/1991;lac;5.96827;43.73704
2020;Provence-Alpes-Côte d'Azur;4;FRL0104081D004340;;DEUXIEME ANSE APRES LA BASE NAUTIQUE;01/01/1991;lac;5.96709;43.73754
2020;Provence-Alpes-Côte d'Azur;4;FRL0104096D004540;;PLAN D'EAU DE JAUSIERS;28/06/2019;lac;6.74037;44.42235
2020;Provence-Alpes-Côte d'Azur;4;FRL0104102D004002;;LE BOUAS;01/07/2014;lac;6.3352;44.46595
2020;Provence-Alpes-Côte d'Azur;4;FRL0104102D004440;;PLAN D'EAU DU VILLAGE;01/01/1991;lac;6.4323;44.42823
2020;Provence-Alpes-Côte d'Azur;4;FRL0104112D004620;;PLAN D'EAU DES VANNADES;01/01/1991;lac;5.8407;43.83233
2020;Provence-Alpes-Côte d'Azur;4;FRL0104135D004111;;LA CADENO;01/01/2003;lac;6.2289;43.80568
2020;Provence-Alpes-Côte d'Azur;4;FRL0104135D004210;;PONT DU GALETAS;01/01/1991;lac;6.24667;43.80291
2020;Provence-Alpes-Côte d'Azur;4;FRL0104143D004580;;PLAN D'EAU DES BUISSONNADES;01/01/1991;lac;5.88804;43.88654
2020;Provence-Alpes-Côte d'Azur;4;FRL0104154D004003;;COLONIE JEUNESSE AVENIR;05/07/2010;lac;6.34765;44.51176
2020;Provence-Alpes-Côte d'Azur;4;FRL0104173D004070;;PLAN DU LAC DE CASTILLON;01/01/1991;lac;6.51621;43.94521
2020;Provence-Alpes-Côte d'Azur;4;FRL0104176D004260;;PLAGE DU VILLAGE;01/01/1991;lac;6.15383;43.7597
2020;Provence-Alpes-Côte d'Azur;4;FRL0104176D004265;;PLAGE FACE AUX TENNIS;01/01/1991;lac;6.15761;43.76096
2020;Provence-Alpes-Côte d'Azur;4;FRL0104176D004270;;BAIE DE LA SAUNA;01/01/1991;lac;6.13464;43.75423
2020;Provence-Alpes-Côte d'Azur;4;FRL0104183D004090;;BASE NAUTIQUE;01/01/1991;lac;6.54485;43.91225
2020;Provence-Alpes-Côte d'Azur;5;FRL0205040D005500;;BAIE DE CHANTELOUBE;01/01/1991;lac;6.30493;44.5126
2020;Provence-Alpes-Côte d'Azur;5;FRL0205040D005520;;BAIE ST MICHEL;01/01/1991;lac;6.32618;44.52315
2020;Provence-Alpes-Côte d'Azur;5;FRL0205040D005580;;LE GRAND PRE - LES TREMOUILLES;01/07/2010;lac;6.31402;44.50837
2020;Provence-Alpes-Côte d'Azur;5;FRL0205045D005550;;LES EAUX DOUCES;01/01/1991;lac;6.42819;44.5311
2020;Provence-Alpes-Côte d'Azur;5;FRL0205045D005560;;CHANTERENNE;01/01/1991;lac;6.45489;44.54029
2020;Provence-Alpes-Côte d'Azur;5;FRL0205046D005860;;PLAN D'EAU PLAGE;01/01/1991;lac;6.47675;44.55047
2020;Provence-Alpes-Côte d'Azur;5;FRL0205046D005880;;PLAGE SUD EMBRUN;01/01/1992;lac;6.47778;44.54856
2020;Provence-Alpes-Côte d'Azur;5;FRL0205052D005025;;PLAN D`EAU DES ISCLES -  COTE ROUTE NATIONALE;01/01/1991;lac;6.6115;44.67722
2020;Provence-Alpes-Côte d'Azur;5;FRL0205052D005155;;PLAGE PLAN D'EAU DES ISCLES - COTE DURANCE;01/01/1999;lac;6.6088;44.67631
2020;Provence-Alpes-Côte d'Azur;5;FRL0205053D005120;;DU RIOU;01/07/2010;lac;5.76863;44.36743
2020;Provence-Alpes-Côte d'Azur;5;FRL0205106D005600;;LE ROUSTOU;01/01/1991;lac;6.34116;44.52022
2020;Provence-Alpes-Côte d'Azur;5;FRL0205106D005610;;LE NAUTIC;01/01/1991;lac;6.36183;44.5268
2020;Provence-Alpes-Côte d'Azur;5;FRL0205118D005010;;LES GORGES DE LA MEOUGE;01/07/2010;rivière;5.79592;44.27651
2020;Provence-Alpes-Côte d'Azur;5;FRL0205121D005050;;1 LAC;01/01/1991;lac;6.16666;44.46153
2020;Provence-Alpes-Côte d'Azur;5;FRL0205121D005060;;3 LAC;01/01/1991;lac;6.15944;44.46092
2020;Provence-Alpes-Côte d'Azur;5;FRL0205122D005070;;PLAGE DU LAC DE LA ROCHE DE RAME;01/01/1991;lac;6.5826;44.74465
2020;Provence-Alpes-Côte d'Azur;5;FRL0205127D005700;;BAIGNADE FLOTTANTE DU BOIS VIEUX;01/01/1991;lac;6.27595;44.47749
2020;Provence-Alpes-Côte d'Azur;5;FRL0205130D005100;;LAC DE SAINT APOLLINAIRE;01/07/2010;lac;6.34644;44.56263
2020;Provence-Alpes-Côte d'Azur;5;FRL0205147D005110;;PLAN D'EAU DU CHAMPSAUR;01/01/1991;lac;6.10594;44.65804
2020;Provence-Alpes-Côte d'Azur;5;FRL0205161D005090;;PLAN D'EAU DU PONTILLAS;01/01/1994;lac;6.55303;44.94905
2020;Provence-Alpes-Côte d'Azur;5;FRL0205163D005830;;PORT SAINT PIERRE (PLAGE);01/01/1995;lac;6.32305;44.46672
2020;Provence-Alpes-Côte d'Azur;5;FRL0205164D005002;;PLAGE DE LA VOILERIE;01/07/2014;lac;6.39768;44.52351
2020;Provence-Alpes-Côte d'Azur;5;FRL0205164D005750;;COMBETTE;01/01/1991;lac;6.40679;44.52841
2020;Provence-Alpes-Côte d'Azur;5;FRL0205164D005770;;LES EYGOIRES - RAMPE DE MISE A L'EAU;01/01/1991;lac;6.38761;44.52074
2020;Provence-Alpes-Côte d'Azur;5;FRL0205164D005780;;LES EYGOIRES - CAMPING;01/01/1991;lac;6.38437;44.5207
2020;Provence-Alpes-Côte d'Azur;5;FRL0205164D005790;;G.C.U.;01/01/1991;lac;6.3792;44.5187
2020;Provence-Alpes-Côte d'Azur;5;FRL0205164D005810;;ADOLESCENTS C.C.A.S.;01/01/1991;lac;6.36917;44.51895
2020;Provence-Alpes-Côte d'Azur;5;FRL0205179D005100;;PLAN D'EAU DE VEYNES;01/01/1991;lac;5.79771;44.51903
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006185;;LIMITE COMMUNE OUEST;01/01/1991;eau côtière;7.08796;43.57019
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006190;;ANTIBES LES PINS OUEST;01/01/1991;eau côtière;7.09076;43.57029
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006195;;ANTIBES LES PINS EST;01/01/1991;eau côtière;7.09451;43.5708
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006205;;PONT DULYS;01/01/1991;eau côtière;7.10366;43.57053
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006210;;GRANDE PLAGE JUAN LES PINS;01/01/1991;eau côtière;7.10607;43.56947
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006215;;PONTON COURBET;01/01/1991;eau côtière;7.10886;43.56836
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006220;;PROMENADE DU SOLEIL;01/01/1991;eau côtière;7.1113;43.56781
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006225;;SQUARE GOULD;01/01/1991;eau côtière;7.11506;43.56471
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006230;;PORT GALLICE;01/01/1991;eau côtière;7.11556;43.56334
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006235;;PLAGE DU CROUTON;01/01/1991;eau côtière;7.11776;43.56066
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006240;;LES ONDES;01/01/1991;eau côtière;7.12261;43.55503
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006245;;CAP D'ANTIBES;01/01/1991;eau côtière;7.12175;43.55226
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006250;;GAROUPE OUEST;01/01/1991;eau côtière;7.1356;43.55469
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006255;;GAROUPE EST;01/01/1991;eau côtière;7.13724;43.55419
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006260;;LA SALIS;01/01/1991;eau côtière;7.12867;43.57052
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006265;;LE PONTEIL;01/01/1991;eau côtière;7.12508;43.57336
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006270;;LA GRAVETTE;01/01/1991;eau côtière;7.12927;43.58287
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006275;;FORT CARRE;01/01/1991;eau côtière;7.12557;43.59316
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006280;;FONTONNE OUEST;01/01/1991;eau côtière;7.12558;43.60043
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006285;;FONTONNE EST;01/01/1991;eau côtière;7.12572;43.603
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006295;;MARINELAND;01/01/1991;eau côtière;7.1278;43.61166
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006300;;LES GROULES;01/01/1991;eau côtière;7.12886;43.61537
2020;Provence-Alpes-Côte d'Azur;6;FRL0306004M006305;;LIMITE DE COMMUNE EST;01/01/1991;eau côtière;7.12969;43.61767
2020;Provence-Alpes-Côte d'Azur;6;FRL0306011M006590;;FOURMIS;01/01/1991;eau côtière;7.33121;43.70331
2020;Provence-Alpes-Côte d'Azur;6;FRL0306011M006595;;PETITE AFRIQUE;01/01/1991;eau côtière;7.3385;43.7122
2020;Provence-Alpes-Côte d'Azur;6;FRL0306011M006596;;PETITE AFRIQUE EST;01/01/1991;eau côtière;7.34011;43.71281
2020;Provence-Alpes-Côte d'Azur;6;FRL0306027M006340;;HIPPODROME;01/01/1991;eau côtière;7.14559;43.64417
2020;Provence-Alpes-Côte d'Azur;6;FRL0306027M006345;;TONNEAU;01/01/1991;eau côtière;7.15199;43.65019
2020;Provence-Alpes-Côte d'Azur;6;FRL0306027M006350;;NEPTUNE;01/01/1991;eau côtière;7.15363;43.65125
2020;Provence-Alpes-Côte d'Azur;6;FRL0306027M006355;;LE GRAND LARGE;01/01/1991;eau côtière;7.1545;43.65196
2020;Provence-Alpes-Côte d'Azur;6;FRL0306027M006360;;LE MOGADOR;01/01/1991;eau côtière;7.15768;43.6537
2020;Provence-Alpes-Côte d'Azur;6;FRL0306027M006365;;HOTEL DE LA SERRE;01/01/1991;eau côtière;7.15972;43.65362
2020;Provence-Alpes-Côte d'Azur;6;FRL0306027M006370;;LE GALION;01/01/1991;eau côtière;7.16238;43.65572
2020;Provence-Alpes-Côte d'Azur;6;FRL0306027M006375;;FACE EGLISE;01/01/1991;eau côtière;7.16716;43.65722
2020;Provence-Alpes-Côte d'Azur;6;FRL0306027M006380;;ENTREE DU PORT;01/01/1991;eau côtière;7.17023;43.65703
2020;Provence-Alpes-Côte d'Azur;6;FRL0306027M006385;;DU PORT;01/01/1991;eau côtière;7.17416;43.65573
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006075;;SUD AVIATION;01/01/1991;eau côtière;6.95628;43.53809
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006080;;DU TROU;01/01/1991;eau côtière;6.9615;43.54147
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006085;;CHANTIERS NAVALS;01/01/1991;eau côtière;6.96576;43.5436
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006090;;GARE MARCHANDISES;01/01/1991;eau côtière;6.97613;43.54675
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006095;;ROCHERS DE LA BOCCA;01/01/1991;eau côtière;6.98712;43.5485
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006100;;FONT DE VEYRE;01/01/1991;eau côtière;6.9918;43.54894
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006105;;ST GEORGES;01/01/1991;eau côtière;6.99927;43.54912
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006110;;RIOU;01/01/1991;eau côtière;7.00477;43.54861
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006115;;MIDI;01/01/1991;eau côtière;7.01001;43.54815
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006120;;NOUVEAU PALAIS;01/01/1991;eau côtière;7.01973;43.54976
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006125;;GRAND HOTEL;01/01/1991;eau côtière;7.02584;43.54882
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006130;;CARLTON;01/01/1991;eau côtière;7.02915;43.54778
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006135;;GABRES;01/01/1991;eau côtière;7.03181;43.54608
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006140;;BIJOU;01/01/1991;eau côtière;7.03522;43.53873
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006145;;GAZAGNAIRE;01/01/1991;eau côtière;7.03929;43.53923
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006150;;MOURE ROUGE;01/01/1991;eau côtière;7.04011;43.54167
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006155;;ILE STE MARGUERITE OUEST;01/01/1991;eau côtière;7.03773;43.52275
2020;Provence-Alpes-Côte d'Azur;6;FRL0306029M006160;;ILE STE MARGUERITE EST;01/01/1991;eau côtière;7.04021;43.52409
2020;Provence-Alpes-Côte d'Azur;6;FRL0306032M006625;;PISSARELLES;01/01/1991;eau côtière;7.38456;43.7229
2020;Provence-Alpes-Côte d'Azur;6;FRL0306032M006630;;MALA;01/01/1991;eau côtière;7.39034;43.72263
2020;Provence-Alpes-Côte d'Azur;6;FRL0306032M006635;;MARQUET;01/01/1991;eau côtière;7.41145;43.72451
2020;Provence-Alpes-Côte d'Azur;6;FRL0306059M006600;;COTE PORT SILVA MARIS;01/01/1991;eau côtière;7.35124;43.71589
2020;Provence-Alpes-Côte d'Azur;6;FRL0306059M006605;;EST SILVA MARIS;01/01/1991;eau côtière;7.35243;43.71877
2020;Provence-Alpes-Côte d'Azur;6;FRL0306059M006610;;MARCO POLO;01/01/1991;eau côtière;7.35251;43.71966
2020;Provence-Alpes-Côte d'Azur;6;FRL0306059M006615;;EZE;01/01/1991;eau côtière;7.35895;43.72229
2020;Provence-Alpes-Côte d'Azur;6;FRL0306059M006620;;EZE EST;01/01/1991;eau côtière;7.36627;43.72082
2020;Provence-Alpes-Côte d'Azur;6;FRL0306079M006040;;LA RAGUE;01/01/1991;eau côtière;6.94042;43.51833
2020;Provence-Alpes-Côte d'Azur;6;FRL0306079M006045;;LA RAGUETTE;01/01/1991;eau côtière;6.94132;43.52158
2020;Provence-Alpes-Côte d'Azur;6;FRL0306079M006050;;CHATEAU;01/01/1991;eau côtière;6.94336;43.52379
2020;Provence-Alpes-Côte d'Azur;6;FRL0306079M006055;;FUON MARINA;01/01/1991;eau côtière;6.94909;43.52961
2020;Provence-Alpes-Côte d'Azur;6;FRL0306079M006060;;ROBINSON;01/01/1991;eau côtière;6.94924;43.53258
2020;Provence-Alpes-Côte d'Azur;6;FRL0306079M006065;;SABLE D'OR;01/01/1991;eau côtière;6.9503;43.53316
2020;Provence-Alpes-Côte d'Azur;6;FRL0306079M006070;;DAUPHINS;01/01/1991;eau côtière;6.95198;43.53467
2020;Provence-Alpes-Côte d'Azur;6;FRL0306083M006690;;GORBIO;01/01/1991;eau côtière;7.48866;43.76596
2020;Provence-Alpes-Côte d'Azur;6;FRL0306083M006695;;BORRIGO;01/01/1991;eau côtière;7.49428;43.76975
2020;Provence-Alpes-Côte d'Azur;6;FRL0306083M006700;;CAREI;01/01/1991;eau côtière;7.49884;43.77201
2020;Provence-Alpes-Côte d'Azur;6;FRL0306083M006705;;FOSSAN;01/01/1991;eau côtière;7.50338;43.77404
2020;Provence-Alpes-Côte d'Azur;6;FRL0306083M006710;;SABLETTES OUEST;01/01/1991;eau côtière;7.50815;43.77877
2020;Provence-Alpes-Côte d'Azur;6;FRL0306083M006715;;SABLETTES EST;01/01/1991;eau côtière;7.5105;43.78069
2020;Provence-Alpes-Côte d'Azur;6;FRL0306083M006720;;GARAVAN EST;01/01/1991;eau côtière;7.52363;43.78479
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006404;;LANTERNE;01/06/2010;eau côtière;7.23077;43.67816
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006405;;CARRAS;01/01/1991;eau côtière;7.23175;43.67996
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006410;;AUBRY LECOMTE;01/01/1991;eau côtière;7.23388;43.68279
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006415;;SAINTE-HELENE;01/01/1991;eau côtière;7.23677;43.68525
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006420;;FABRON;01/01/1991;eau côtière;7.23833;43.68662
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006425;;BAMBOU;01/01/1991;eau côtière;7.24111;43.68833
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006430;;LENVAL;01/01/1991;eau côtière;7.24387;43.68978
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006435;;MAGNAN;01/01/1991;eau côtière;7.24673;43.69094
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006440;;POINCARE;01/01/1991;eau côtière;7.25141;43.6921
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006445;;FLORIDA;01/01/1991;eau côtière;7.253;43.69266
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006450;;VOILIER;01/01/1991;eau côtière;7.2549;43.69307
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006455;;FORUM;01/01/1991;eau côtière;7.25651;43.69367
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006460;;NEPTUNE;01/01/1991;eau côtière;7.25871;43.69402
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006465;;BLUE BEACH;01/01/1991;eau côtière;7.26091;43.69437
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006470;;SPORTING;01/01/1991;eau côtière;7.26205;43.69452
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006475;;LIDO;01/01/1991;eau côtière;7.26333;43.69462
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006480;;RUHL;01/01/1991;eau côtière;7.26545;43.69479
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006485;;GALION;01/01/1991;eau côtière;7.26645;43.69476
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006490;;CENTENAIRE;01/01/1991;eau côtière;7.26816;43.69468
2020;Provence-Alpes-Côte d'Azur;6;FRL0306088M006495;;PAILLON EPI;01/01/1991;eau côtière;7.26895;43.69463
